,FREQ,INDICATOR,GEO_PICT,SEX,AGE,URBANIZATION,INCOME,EDUCATION,OCCUPATION,COMPOSITE_BREAKDOWN,DISABILITY,TIME_PERIOD,value
1305,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2013,19.637
1306,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2014,19.196
1307,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2015,18.775
1308,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2016,62.079
1309,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2017,60.863
1310,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2018,69.02
1311,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2019,204.088
1312,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2020,201.462
1313,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2021,232.036
1314,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2022,249.684
1315,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2000,0.0
1316,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2001,0.0
1317,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2002,0.0
1318,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2003,0.0
1319,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2004,0.0
1320,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2005,0.0
1321,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2006,0.0
1322,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2007,0.0
1323,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2008,0.0
1324,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2009,0.0
1325,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2010,0.0
1326,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2011,0.0
1327,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2012,0.0
1328,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2013,0.0
1329,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2014,0.0
1330,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2015,0.0
1331,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2016,0.0
1332,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2017,0.0
1333,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2018,0.0
1334,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2019,0.0
1335,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2020,0.0
1336,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2021,0.0
1337,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2022,0.0
1338,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2000,0.0
1339,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2001,0.0
1340,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2002,0.0
1341,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2003,0.0
1342,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2004,0.0
1343,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2005,0.0
1344,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2006,0.0
1345,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2007,0.0
1346,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2008,0.0
1347,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2009,0.0
1348,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2010,0.0
1349,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2011,0.0
1350,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2012,0.0
1351,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2013,0.0
1352,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2014,0.0
1353,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2015,0.0
1354,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2016,0.0
1355,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2017,0.0
1356,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2018,0.0
1357,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2019,0.0
1358,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2020,0.0
1359,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2021,0.0
1360,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2022,0.0
1361,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2000,0.0
1362,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2001,0.0
1363,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2002,0.0
1364,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2003,0.0
1365,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2004,0.0
1366,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2005,0.0
1367,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2006,0.0
1368,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2007,0.0
1369,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2008,0.0
1370,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2009,0.0
1371,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2010,0.0
1372,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2011,0.0
1373,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2012,0.0
1374,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2013,0.0
1375,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2014,0.0
1376,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2015,0.0
1377,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2016,0.0
1378,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2017,0.0
1379,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2018,0.0
1380,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2019,0.0
1381,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2020,0.0
1382,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2021,0.0
1383,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2022,0.0
1384,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2000,0.0
1385,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2001,0.0
1386,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2002,0.0
1387,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2003,0.0
1388,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2004,0.0
1389,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2005,0.0
1390,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2006,3.886
1391,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2007,3.896
1392,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2008,3.905
1393,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2009,3.909
1394,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2010,3.906
1395,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2011,3.89
1396,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2012,6.702
1397,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2013,19.637
1398,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2014,19.196
1399,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2015,18.775
1400,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2016,62.079
1401,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2017,60.863
1402,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2018,69.02
1403,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2019,204.088
1404,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2020,201.462
1405,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2021,232.036
1406,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2022,249.684
1407,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2000,0.0
1408,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2001,0.0
1409,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2002,0.0
1410,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2003,0.0
1411,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2004,0.0
1412,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2005,0.0
1413,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2006,0.0
1414,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2007,0.0
1415,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2008,0.0
1416,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2009,0.0
1417,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2010,0.0
1418,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2011,0.0
1419,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2012,0.0
1420,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2013,0.0
1421,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2014,0.0
1422,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2015,0.0
1423,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2016,0.0
1424,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2017,0.0
1425,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2018,0.0
1426,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2019,0.0
1427,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2020,0.0
1428,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2021,0.0
1429,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2022,0.0
1430,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2000,0.0
1431,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2001,0.0
1432,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2002,0.0
1433,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2003,0.0
1434,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2004,0.0
1435,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2005,0.0
1436,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2006,0.0
1437,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2007,0.0
1438,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2008,0.0
1439,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2009,30.303
1440,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2010,30.353
1441,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2011,30.37
1442,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2012,30.336
1443,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2013,30.137
1444,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2014,186.034
1445,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2015,184.624
1446,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2016,183.235
1447,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2017,182.451
1448,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2018,180.71
1449,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2019,489.849
1450,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2020,484.552
1451,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2021,485.803
1452,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2022,486.556
1453,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2000,0.0
1454,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2001,0.0
1455,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2002,0.0
1456,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2003,0.0
1457,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2004,0.0
1458,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2005,0.0
1459,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2006,0.0
1460,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2007,0.0
1461,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2008,0.0
1462,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2009,0.0
1463,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2010,0.0
1464,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2011,0.0
1465,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2012,0.0
1466,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2013,0.0
1467,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2014,0.0
1468,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2015,0.0
1469,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2016,0.0
1470,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2017,0.0
1471,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2018,0.0
1472,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2019,0.0
1473,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2020,0.0
1474,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2021,0.0
1475,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2022,0.0
1476,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2000,0.0
1477,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2001,0.0
1478,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2002,0.0
1479,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2003,0.0
1480,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2004,0.0
1481,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2005,0.0
1482,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2006,0.0
1483,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2007,0.0
1484,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2008,0.0
1485,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2009,0.0
1486,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2010,0.0
1487,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2011,0.0
1488,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2012,0.0
1489,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2013,0.0
1490,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2014,0.0
1491,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2015,0.0
1492,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2016,0.0
1493,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2017,0.0
1494,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2018,0.0
1495,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2019,0.0
1496,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2020,0.0
1497,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2021,0.0
1498,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2022,0.0
1499,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2000,0.0
1500,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2001,0.0
1501,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2002,0.0
1502,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2003,0.0
1503,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2004,0.0
1504,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2005,0.0
1505,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2006,0.0
1506,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2007,0.0
1507,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2008,0.0
1508,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2009,0.0
1509,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2010,0.0
1510,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2011,0.0
1511,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2012,0.0
1512,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2013,0.0
1513,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2014,0.0
1514,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2015,0.0
1515,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2016,0.0
1516,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2017,0.0
1517,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2018,0.0
1518,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2019,0.0
1519,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2020,0.0
1520,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2021,0.0
1521,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2022,0.0
1522,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2000,0.0
1523,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2001,0.0
1524,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2002,0.0
1525,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2003,0.0
1526,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2004,0.0
1527,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2005,0.0
1528,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2006,0.0
1529,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2007,0.0
1530,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2008,0.0
1531,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2009,30.303
1532,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2010,30.353
1533,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2011,30.37
1534,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2012,30.336
1535,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2013,30.137
1536,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2014,186.034
1537,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2015,184.624
1538,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2016,183.235
1539,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2017,182.451
1540,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2018,180.71
1541,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2019,489.849
1542,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2020,484.552
1543,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2021,485.803
1544,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2022,486.556
1545,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2000,0.0
1546,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2001,0.0
1547,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2002,0.0
1548,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2003,0.0
1549,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2004,0.0
1550,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2005,0.0
1551,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2006,0.0
1552,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2007,0.0
1553,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2008,0.0
1554,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2009,0.0
1555,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2010,0.0
1556,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2011,0.0
1557,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2012,0.0
1558,A,SPC_7_b_1,NU,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2013,0.0
