,latitude,longitude,ph_trend
845,-23.625,151.375,
846,-23.625,151.625,-0.0016285618
847,-23.625,151.875,-0.0015980395
848,-23.625,152.125,-0.0015742785
849,-23.625,152.375,-0.0015012837
850,-23.625,152.625,-0.0015050902
851,-23.625,152.875,-0.0015226764
852,-23.625,153.125,-0.0015190333
853,-23.625,153.375,-0.0015031353
854,-23.625,153.625,-0.0015011787
855,-23.625,153.875,-0.0014917697
856,-23.625,154.125,-0.0014884161
857,-23.625,154.375,-0.0014847772
858,-23.625,154.625,-0.0014808389
859,-23.625,154.875,-0.0014938934
860,-23.625,155.125,-0.0014960577
861,-23.625,155.375,-0.001497354
862,-23.625,155.625,-0.00150399
863,-23.625,155.875,-0.0015112103
864,-23.625,156.125,-0.0015112127
865,-23.625,156.375,-0.0015262866
866,-23.625,156.625,-0.0015292934
867,-23.625,156.875,-0.0015361207
868,-23.625,157.125,-0.0015316833
869,-23.625,157.375,-0.0015368138
870,-23.625,157.625,-0.0015328814
871,-23.625,157.875,-0.0015394922
872,-23.625,158.125,-0.0015500379
873,-23.625,158.375,-0.0015436333
874,-23.625,158.625,-0.0015533498
875,-23.625,158.875,-0.0015562832
876,-23.625,159.125,-0.001555317
877,-23.625,159.375,-0.0015587138
878,-23.625,159.625,-0.0015628062
879,-23.625,159.875,-0.0015657444
880,-23.625,160.125,-0.0015708884
881,-23.625,160.375,-0.0015792089
882,-23.625,160.625,-0.0015834027
883,-23.625,160.875,-0.0015916711
884,-23.625,161.125,-0.0015880374
885,-23.625,161.375,-0.001586516
886,-23.625,161.625,-0.0015917227
887,-23.625,161.875,-0.0015956389
888,-23.625,162.125,-0.0015982338
889,-23.625,162.375,-0.0016035363
890,-23.625,162.625,-0.0015993353
891,-23.625,162.875,-0.0016045425
892,-23.625,163.125,-0.0016042809
893,-23.625,163.375,-0.0016014855
894,-23.625,163.625,-0.0016040248
895,-23.625,163.875,-0.001609501
896,-23.625,164.125,-0.0016173403
897,-23.625,164.375,-0.0016079637
898,-23.625,164.625,-0.0016160443
899,-23.625,164.875,-0.0016168979
900,-23.625,165.125,-0.0016277145
901,-23.625,165.375,-0.0016307853
902,-23.625,165.625,-0.0016266479
903,-23.625,165.875,-0.001636194
904,-23.625,166.125,-0.0016400146
905,-23.625,166.375,-0.0016401237
906,-23.625,166.625,-0.0016345055
907,-23.625,166.875,-0.001634353
908,-23.625,167.125,-0.0016209331
909,-23.625,167.375,-0.0016157118
910,-23.625,167.625,-0.0016111459
911,-23.625,167.875,-0.0016055733
912,-23.625,168.125,-0.0016023782
913,-23.625,168.375,-0.0015984952
914,-23.625,168.625,-0.0015958869
915,-23.625,168.875,-0.001600525
916,-23.625,169.125,-0.0015931093
917,-23.625,169.375,-0.0015947438
918,-23.625,169.625,-0.0015973094
919,-23.625,169.875,-0.0015922573
920,-23.625,170.125,-0.0016033915
921,-23.625,170.375,-0.0016108807
922,-23.625,170.625,-0.0016052896
923,-23.625,170.875,-0.0016174904
924,-23.625,171.125,-0.0016276516
925,-23.625,171.375,-0.0016362274
926,-23.625,171.625,-0.001637586
927,-23.625,171.875,-0.0016421524
928,-23.625,172.125,-0.0016444506
929,-23.625,172.375,-0.0016416777
930,-23.625,172.625,-0.0016403333
931,-23.625,172.875,-0.0016395514
932,-23.625,173.125,-0.0016386968
933,-23.625,173.375,-0.0016318669
934,-23.625,173.625,-0.0016388517
935,-23.625,173.875,-0.0016325141
936,-23.625,174.125,-0.0016323345
937,-23.625,174.375,-0.001643951
938,-23.625,174.625,-0.0016352074
939,-23.625,174.875,-0.0016316464
940,-23.625,175.125,-0.0016420118
941,-23.625,175.375,-0.001649023
942,-23.625,175.625,-0.001640542
943,-23.625,175.875,-0.0016351086
944,-23.625,176.125,-0.0016356005
945,-23.625,176.375,-0.0016359427
946,-23.625,176.625,-0.0016279793
947,-23.625,176.875,-0.0016248868
948,-23.625,177.125,-0.0016266169
949,-23.625,177.375,-0.0016313175
950,-23.625,177.625,-0.0016311811
951,-23.625,177.875,-0.0016265746
952,-23.625,178.125,-0.0016215164
953,-23.625,178.375,-0.0016296435
954,-23.625,178.625,-0.0016295942
955,-23.625,178.875,-0.0016392618
956,-23.625,179.125,-0.0016424027
957,-23.625,179.375,-0.001640977
958,-23.625,179.625,-0.0016415216
959,-23.625,179.875,-0.001624891
960,-23.375,140.125,
961,-23.375,140.375,
962,-23.375,140.625,
963,-23.375,140.875,
964,-23.375,141.125,
965,-23.375,141.375,
966,-23.375,141.625,
967,-23.375,141.875,
968,-23.375,142.125,
969,-23.375,142.375,
970,-23.375,142.625,
971,-23.375,142.875,
972,-23.375,143.125,
973,-23.375,143.375,
974,-23.375,143.625,
975,-23.375,143.875,
976,-23.375,144.125,
977,-23.375,144.375,
978,-23.375,144.625,
979,-23.375,144.875,
980,-23.375,145.125,
981,-23.375,145.375,
982,-23.375,145.625,
983,-23.375,145.875,
984,-23.375,146.125,
985,-23.375,146.375,
986,-23.375,146.625,
987,-23.375,146.875,
988,-23.375,147.125,
989,-23.375,147.375,
990,-23.375,147.625,
991,-23.375,147.875,
992,-23.375,148.125,
993,-23.375,148.375,
994,-23.375,148.625,
995,-23.375,148.875,
996,-23.375,149.125,
997,-23.375,149.375,
998,-23.375,149.625,
999,-23.375,149.875,
1000,-23.375,150.125,
1001,-23.375,150.375,
1002,-23.375,150.625,
1003,-23.375,150.875,
1004,-23.375,151.125,
1005,-23.375,151.375,
1006,-23.375,151.625,-0.0016072479
1007,-23.375,151.875,-0.0015875256
1008,-23.375,152.125,-0.0015156164
1009,-23.375,152.375,-0.0015052152
1010,-23.375,152.625,-0.001500641
1011,-23.375,152.875,-0.0015112939
1012,-23.375,153.125,-0.0015124013
1013,-23.375,153.375,-0.0015072635
1014,-23.375,153.625,-0.0014925253
1015,-23.375,153.875,-0.0014905467
1016,-23.375,154.125,-0.0014791398
1017,-23.375,154.375,-0.0014825508
1018,-23.375,154.625,-0.0014855468
1019,-23.375,154.875,-0.001481978
1020,-23.375,155.125,-0.0014882056
1021,-23.375,155.375,-0.0014894996
1022,-23.375,155.625,-0.0014990008
1023,-23.375,155.875,-0.0015081492
1024,-23.375,156.125,-0.0015173035
1025,-23.375,156.375,-0.0015217516
1026,-23.375,156.625,-0.0015309502
1027,-23.375,156.875,-0.0015288382
1028,-23.375,157.125,-0.001525806
1029,-23.375,157.375,-0.0015300384
1030,-23.375,157.625,-0.0015327343
1031,-23.375,157.875,-0.0015382956
1032,-23.375,158.125,-0.0015400574
1033,-23.375,158.375,-0.0015475418
1034,-23.375,158.625,-0.0015478414
1035,-23.375,158.875,-0.0015411403
1036,-23.375,159.125,-0.0015497089
1037,-23.375,159.375,-0.0015599728
1038,-23.375,159.625,-0.0015587079
1039,-23.375,159.875,-0.0015557463
1040,-23.375,160.125,-0.0015692494
1041,-23.375,160.375,-0.0015764703
1042,-23.375,160.625,-0.0015701647
1043,-23.375,160.875,-0.0015783791
1044,-23.375,161.125,-0.0015833828
1045,-23.375,161.375,-0.0015888783
1046,-23.375,161.625,-0.0015862916
1047,-23.375,161.875,-0.0015886126
1048,-23.375,162.125,-0.0015884823
1049,-23.375,162.375,-0.0015869503
1050,-23.375,162.625,-0.0015913682
1051,-23.375,162.875,-0.0015934965
1052,-23.375,163.125,-0.0016055185
1053,-23.375,163.375,-0.0016101766
1054,-23.375,163.625,-0.0016019383
1055,-23.375,163.875,-0.0016069143
1056,-23.375,164.125,-0.001610354
1057,-23.375,164.375,-0.0016150189
1058,-23.375,164.625,-0.0016262764
1059,-23.375,164.875,-0.0016247834
1060,-23.375,165.125,-0.001631019
1061,-23.375,165.375,-0.0016349396
1062,-23.375,165.625,-0.0016377359
1063,-23.375,165.875,-0.0016376579
1064,-23.375,166.125,-0.0016405616
1065,-23.375,166.375,-0.0016363665
1066,-23.375,166.625,-0.0016383294
1067,-23.375,166.875,-0.001620868
1068,-23.375,167.125,-0.0016117917
1069,-23.375,167.375,-0.0016091818
1070,-23.375,167.625,-0.0016085537
1071,-23.375,167.875,-0.0016082453
1072,-23.375,168.125,-0.0016020566
1073,-23.375,168.375,-0.001604575
1074,-23.375,168.625,-0.0016109792
1075,-23.375,168.875,-0.0016002617
1076,-23.375,169.125,-0.001604062
1077,-23.375,169.375,-0.0015961571
1078,-23.375,169.625,-0.0015943848
1079,-23.375,169.875,-0.0015988068
1080,-23.375,170.125,-0.0016015504
1081,-23.375,170.375,-0.0016054284
1082,-23.375,170.625,-0.0016137939
1083,-23.375,170.875,-0.0016082685
1084,-23.375,171.125,-0.0016113222
1085,-23.375,171.375,-0.001624466
1086,-23.375,171.625,-0.0016260013
1087,-23.375,171.875,-0.0016309861
1088,-23.375,172.125,-0.0016293592
1089,-23.375,172.375,-0.0016309927
1090,-23.375,172.625,-0.0016247605
1091,-23.375,172.875,-0.0016280327
1092,-23.375,173.125,-0.0016244887
1093,-23.375,173.375,-0.0016318584
1094,-23.375,173.625,-0.0016316343
1095,-23.375,173.875,-0.0016283763
1096,-23.375,174.125,-0.0016356994
1097,-23.375,174.375,-0.0016340361
1098,-23.375,174.625,-0.0016367065
1099,-23.375,174.875,-0.0016347003
1100,-23.375,175.125,-0.0016337946
1101,-23.375,175.375,-0.0016329716
1102,-23.375,175.625,-0.0016322685
1103,-23.375,175.875,-0.0016234106
1104,-23.375,176.125,-0.0016262609
1105,-23.375,176.375,-0.001623139
1106,-23.375,176.625,-0.0016196049
1107,-23.375,176.875,-0.001628292
1108,-23.375,177.125,-0.0016141966
1109,-23.375,177.375,-0.001620997
1110,-23.375,177.625,-0.0016108906
1111,-23.375,177.875,-0.0016131682
1112,-23.375,178.125,-0.0016213219
1113,-23.375,178.375,-0.0016275216
1114,-23.375,178.625,-0.0016352489
1115,-23.375,178.875,-0.0016320612
1116,-23.375,179.125,-0.0016317286
1117,-23.375,179.375,-0.0016423188
1118,-23.375,179.625,-0.0016190133
1119,-23.375,179.875,-0.0016200029
1120,-23.125,140.125,
1121,-23.125,140.375,
1122,-23.125,140.625,
1123,-23.125,140.875,
1124,-23.125,141.125,
1125,-23.125,141.375,
1126,-23.125,141.625,
1127,-23.125,141.875,
1128,-23.125,142.125,
1129,-23.125,142.375,
1130,-23.125,142.625,
1131,-23.125,142.875,
1132,-23.125,143.125,
1133,-23.125,143.375,
1134,-23.125,143.625,
1135,-23.125,143.875,
1136,-23.125,144.125,
1137,-23.125,144.375,
1138,-23.125,144.625,
1139,-23.125,144.875,
1140,-23.125,145.125,
1141,-23.125,145.375,
1142,-23.125,145.625,
1143,-23.125,145.875,
1144,-23.125,146.125,
1145,-23.125,146.375,
1146,-23.125,146.625,
1147,-23.125,146.875,
1148,-23.125,147.125,
1149,-23.125,147.375,
1150,-23.125,147.625,
1151,-23.125,147.875,
1152,-23.125,148.125,
1153,-23.125,148.375,
1154,-23.125,148.625,
1155,-23.125,148.875,
1156,-23.125,149.125,
1157,-23.125,149.375,
1158,-23.125,149.625,
1159,-23.125,149.875,
1160,-23.125,150.125,
1161,-23.125,150.375,
1162,-23.125,150.625,
1163,-23.125,150.875,
1164,-23.125,151.125,-0.0016107316
1165,-23.125,151.375,-0.0016018451
1166,-23.125,151.625,-0.0015854344
1167,-23.125,151.875,-0.0015471191
1168,-23.125,152.125,-0.0014920714
1169,-23.125,152.375,-0.0015109181
1170,-23.125,152.625,-0.0015002673
1171,-23.125,152.875,-0.0015116408
1172,-23.125,153.125,-0.0015090236
1173,-23.125,153.375,-0.0015071109
1174,-23.125,153.625,-0.0014941819
1175,-23.125,153.875,-0.0014966171
1176,-23.125,154.125,-0.0014947129
1177,-23.125,154.375,-0.0014755063
1178,-23.125,154.625,-0.0014758196
1179,-23.125,154.875,-0.0014792541
1180,-23.125,155.125,-0.0014806973
1181,-23.125,155.375,-0.0014737222
1182,-23.125,155.625,-0.0014905999
1183,-23.125,155.875,-0.0014972795
1184,-23.125,156.125,-0.0015076722
1185,-23.125,156.375,-0.0015253976
1186,-23.125,156.625,-0.0015295832
1187,-23.125,156.875,-0.0015237579
1188,-23.125,157.125,-0.0015257073
1189,-23.125,157.375,-0.0015201124
1190,-23.125,157.625,-0.001525981
1191,-23.125,157.875,-0.0015336014
1192,-23.125,158.125,-0.0015396219
1193,-23.125,158.375,-0.0015329205
1194,-23.125,158.625,-0.0015478791
1195,-23.125,158.875,-0.0015457389
1196,-23.125,159.125,-0.0015549591
1197,-23.125,159.375,-0.0015475752
1198,-23.125,159.625,-0.0015555533
1199,-23.125,159.875,-0.0015601389
1200,-23.125,160.125,-0.001557505
1201,-23.125,160.375,-0.001567923
1202,-23.125,160.625,-0.0015701023
1203,-23.125,160.875,-0.0015754134
1204,-23.125,161.125,-0.0015771439
1205,-23.125,161.375,-0.0015814827
1206,-23.125,161.625,-0.0015804159
1207,-23.125,161.875,-0.0015841998
1208,-23.125,162.125,-0.0015846953
1209,-23.125,162.375,-0.0015769936
1210,-23.125,162.625,-0.0015896098
1211,-23.125,162.875,-0.0015863113
1212,-23.125,163.125,-0.0015892109
1213,-23.125,163.375,-0.0015927457
1214,-23.125,163.625,-0.0016054058
1215,-23.125,163.875,-0.0015975914
1216,-23.125,164.125,-0.0016008827
1217,-23.125,164.375,-0.0016113638
1218,-23.125,164.625,-0.0016165879
1219,-23.125,164.875,-0.0016194232
1220,-23.125,165.125,-0.0016331628
1221,-23.125,165.375,-0.0016421531
1222,-23.125,165.625,-0.0016435136
1223,-23.125,165.875,-0.0016415579
1224,-23.125,166.125,-0.001644498
1225,-23.125,166.375,-0.0016362172
1226,-23.125,166.625,-0.0016218784
1227,-23.125,166.875,-0.0015979342
1228,-23.125,167.125,-0.0015848074
1229,-23.125,167.375,-0.0015920631
1230,-23.125,167.625,-0.0016049917
1231,-23.125,167.875,-0.0016010423
1232,-23.125,168.125,-0.0015885661
1233,-23.125,168.375,-0.0015978806
1234,-23.125,168.625,-0.0015943907
1235,-23.125,168.875,-0.0015932518
1236,-23.125,169.125,-0.0015907307
1237,-23.125,169.375,-0.0015956698
1238,-23.125,169.625,-0.0015959932
1239,-23.125,169.875,-0.001602483
1240,-23.125,170.125,-0.0016082572
1241,-23.125,170.375,-0.0016106176
1242,-23.125,170.625,-0.001606498
1243,-23.125,170.875,-0.0016119627
1244,-23.125,171.125,-0.0016149835
1245,-23.125,171.375,-0.0016225426
1246,-23.125,171.625,-0.0016151485
1247,-23.125,171.875,-0.0016247884
1248,-23.125,172.125,-0.0016374417
1249,-23.125,172.375,-0.001629097
1250,-23.125,172.625,-0.0016208747
1251,-23.125,172.875,-0.0016305128
1252,-23.125,173.125,-0.0016306989
1253,-23.125,173.375,-0.0016345821
1254,-23.125,173.625,-0.0016246815
1255,-23.125,173.875,-0.0016331801
1256,-23.125,174.125,-0.0016287608
1257,-23.125,174.375,-0.0016267913
1258,-23.125,174.625,-0.0016307367
1259,-23.125,174.875,-0.0016264275
1260,-23.125,175.125,-0.0016303982
1261,-23.125,175.375,-0.0016308322
1262,-23.125,175.625,-0.0016280189
1263,-23.125,175.875,-0.0016240645
1264,-23.125,176.125,-0.0016202668
1265,-23.125,176.375,-0.0016151587
1266,-23.125,176.625,-0.0016153889
1267,-23.125,176.875,-0.0016166874
1268,-23.125,177.125,-0.0016176385
1269,-23.125,177.375,-0.0016145973
1270,-23.125,177.625,-0.0016068664
1271,-23.125,177.875,-0.0016111176
1272,-23.125,178.125,-0.001611835
1273,-23.125,178.375,-0.0016184407
1274,-23.125,178.625,-0.0016182542
1275,-23.125,178.875,-0.0016291118
1276,-23.125,179.125,-0.0016258553
1277,-23.125,179.375,-0.0016256665
1278,-23.125,179.625,-0.0016137793
1279,-23.125,179.875,-0.0016137668
1280,-22.875,140.125,
1281,-22.875,140.375,
1282,-22.875,140.625,
1283,-22.875,140.875,
1284,-22.875,141.125,
1285,-22.875,141.375,
1286,-22.875,141.625,
1287,-22.875,141.875,
1288,-22.875,142.125,
1289,-22.875,142.375,
1290,-22.875,142.625,
1291,-22.875,142.875,
1292,-22.875,143.125,
1293,-22.875,143.375,
1294,-22.875,143.625,
1295,-22.875,143.875,
1296,-22.875,144.125,
1297,-22.875,144.375,
1298,-22.875,144.625,
1299,-22.875,144.875,
1300,-22.875,145.125,
1301,-22.875,145.375,
1302,-22.875,145.625,
1303,-22.875,145.875,
1304,-22.875,146.125,
1305,-22.875,146.375,
1306,-22.875,146.625,
1307,-22.875,146.875,
1308,-22.875,147.125,
1309,-22.875,147.375,
1310,-22.875,147.625,
1311,-22.875,147.875,
1312,-22.875,148.125,
1313,-22.875,148.375,
1314,-22.875,148.625,
1315,-22.875,148.875,
1316,-22.875,149.125,
1317,-22.875,149.375,
1318,-22.875,149.625,
1319,-22.875,149.875,
1320,-22.875,150.125,
1321,-22.875,150.375,
1322,-22.875,150.625,
1323,-22.875,150.875,
1324,-22.875,151.125,-0.0015929888
1325,-22.875,151.375,-0.0015655932
1326,-22.875,151.625,-0.0015634453
1327,-22.875,151.875,-0.0015292692
1328,-22.875,152.125,-0.0014958179
1329,-22.875,152.375,-0.00147862
1330,-22.875,152.625,-0.0014872242
1331,-22.875,152.875,-0.0014966651
1332,-22.875,153.125,-0.0014952214
1333,-22.875,153.375,-0.0014995773
1334,-22.875,153.625,-0.001492278
1335,-22.875,153.875,-0.0014884265
1336,-22.875,154.125,-0.0014894089
1337,-22.875,154.375,-0.0014799067
1338,-22.875,154.625,-0.0014837997
1339,-22.875,154.875,-0.0014783775
1340,-22.875,155.125,-0.0014762405
1341,-22.875,155.375,-0.0014734322
1342,-22.875,155.625,-0.0014858161
1343,-22.875,155.875,-0.0014939817
1344,-22.875,156.125,-0.0014998391
1345,-22.875,156.375,-0.0015158802
1346,-22.875,156.625,-0.0015166248
1347,-22.875,156.875,-0.0015188016
1348,-22.875,157.125,-0.001524433
1349,-22.875,157.375,-0.0015241703
1350,-22.875,157.625,-0.0015208265
1351,-22.875,157.875,-0.0015269006
1352,-22.875,158.125,-0.0015171099
1353,-22.875,158.375,-0.001533641
1354,-22.875,158.625,-0.0015397896
1355,-22.875,158.875,-0.0015419085
1356,-22.875,159.125,-0.0015465266
1357,-22.875,159.375,-0.0015470256
1358,-22.875,159.625,-0.0015538346
1359,-22.875,159.875,-0.0015525855
1360,-22.875,160.125,-0.0015533065
1361,-22.875,160.375,-0.001558536
1362,-22.875,160.625,-0.001561258
1363,-22.875,160.875,-0.0015627088
1364,-22.875,161.125,-0.0015645826
1365,-22.875,161.375,-0.0015780007
1366,-22.875,161.625,-0.0015804111
1367,-22.875,161.875,-0.0015788856
1368,-22.875,162.125,-0.0015719053
1369,-22.875,162.375,-0.0015819082
1370,-22.875,162.625,-0.0015845832
1371,-22.875,162.875,-0.0015829278
1372,-22.875,163.125,-0.0015884927
1373,-22.875,163.375,-0.0015862595
1374,-22.875,163.625,-0.0015866231
1375,-22.875,163.875,-0.0015994089
1376,-22.875,164.125,-0.0016065073
1377,-22.875,164.375,-0.0016081661
1378,-22.875,164.625,-0.0016187207
1379,-22.875,164.875,-0.0016258875
1380,-22.875,165.125,-0.0016427105
1381,-22.875,165.375,-0.0016578601
1382,-22.875,165.625,-0.0016453728
1383,-22.875,165.875,-0.0016515357
1384,-22.875,166.125,-0.0016469968
1385,-22.875,166.375,-0.0016327164
1386,-22.875,166.625,-0.0016086047
1387,-22.875,166.875,-0.0015418262
1388,-22.875,167.125,-0.0015411719
1389,-22.875,167.375,-0.0015607954
1390,-22.875,167.625,-0.0015629388
1391,-22.875,167.875,-0.0015756936
1392,-22.875,168.125,-0.0015798062
1393,-22.875,168.375,-0.0015927771
1394,-22.875,168.625,-0.0015823178
1395,-22.875,168.875,-0.0015830564
1396,-22.875,169.125,-0.0015937124
1397,-22.875,169.375,-0.001594224
1398,-22.875,169.625,-0.0015950458
1399,-22.875,169.875,-0.0016031018
1400,-22.875,170.125,-0.0016003728
1401,-22.875,170.375,-0.0016039122
1402,-22.875,170.625,-0.0016026448
1403,-22.875,170.875,-0.0016060952
1404,-22.875,171.125,-0.0016074181
1405,-22.875,171.375,-0.0016216143
1406,-22.875,171.625,-0.0016178767
1407,-22.875,171.875,-0.0016205393
1408,-22.875,172.125,-0.0016253885
1409,-22.875,172.375,-0.0016234152
1410,-22.875,172.625,-0.0016237372
1411,-22.875,172.875,-0.0016251442
1412,-22.875,173.125,-0.0016194533
1413,-22.875,173.375,-0.0016271541
1414,-22.875,173.625,-0.0016241157
1415,-22.875,173.875,-0.0016258041
1416,-22.875,174.125,-0.0016262385
1417,-22.875,174.375,-0.0016217252
1418,-22.875,174.625,-0.0016187534
1419,-22.875,174.875,-0.0016225833
1420,-22.875,175.125,-0.0016166362
1421,-22.875,175.375,-0.0016181262
1422,-22.875,175.625,-0.0016127658
1423,-22.875,175.875,-0.0016167256
1424,-22.875,176.125,-0.001605394
1425,-22.875,176.375,-0.00160646
1426,-22.875,176.625,-0.0016038441
1427,-22.875,176.875,-0.0016035874
1428,-22.875,177.125,-0.0016106429
1429,-22.875,177.375,-0.0016089414
1430,-22.875,177.625,-0.0016108768
1431,-22.875,177.875,-0.0016043531
1432,-22.875,178.125,-0.0016069841
1433,-22.875,178.375,-0.0016067807
1434,-22.875,178.625,-0.0016037989
1435,-22.875,178.875,-0.001610845
1436,-22.875,179.125,-0.0016081985
1437,-22.875,179.375,-0.0016121683
1438,-22.875,179.625,-0.0016056364
1439,-22.875,179.875,-0.0015989642
1440,-22.625,140.125,
1441,-22.625,140.375,
1442,-22.625,140.625,
1443,-22.625,140.875,
1444,-22.625,141.125,
1445,-22.625,141.375,
1446,-22.625,141.625,
1447,-22.625,141.875,
1448,-22.625,142.125,
1449,-22.625,142.375,
1450,-22.625,142.625,
1451,-22.625,142.875,
1452,-22.625,143.125,
1453,-22.625,143.375,
1454,-22.625,143.625,
1455,-22.625,143.875,
1456,-22.625,144.125,
1457,-22.625,144.375,
1458,-22.625,144.625,
1459,-22.625,144.875,
1460,-22.625,145.125,
1461,-22.625,145.375,
1462,-22.625,145.625,
1463,-22.625,145.875,
1464,-22.625,146.125,
1465,-22.625,146.375,
1466,-22.625,146.625,
1467,-22.625,146.875,
1468,-22.625,147.125,
1469,-22.625,147.375,
1470,-22.625,147.625,
1471,-22.625,147.875,
1472,-22.625,148.125,
1473,-22.625,148.375,
1474,-22.625,148.625,
1475,-22.625,148.875,
1476,-22.625,149.125,
1477,-22.625,149.375,
1478,-22.625,149.625,
1479,-22.625,149.875,
1480,-22.625,150.125,
1481,-22.625,150.375,
1482,-22.625,150.625,
1483,-22.625,150.875,
1484,-22.625,151.125,-0.001566426
1485,-22.625,151.375,-0.0015343726
1486,-22.625,151.625,-0.0015316135
1487,-22.625,151.875,-0.0015042269
1488,-22.625,152.125,-0.0014780811
1489,-22.625,152.375,-0.0014737607
1490,-22.625,152.625,-0.00148247
1491,-22.625,152.875,-0.001492343
1492,-22.625,153.125,-0.0014999543
1493,-22.625,153.375,-0.0014942285
1494,-22.625,153.625,-0.0014867315
1495,-22.625,153.875,-0.0014931677
